Student ID,Student Name,Feedback,Score,Sentiment
4541,Student_4541,The class was normal,0,Neutral
4542,Student_4542,Nothing special about the sessions,0,Neutral
4545,Student_4545,The course was okay,0,Neutral
4546,Student_4546,It was an average experience,0,Neutral
4547,Student_4547,It was an average experience,0,Neutral
4548,Student_4548,I had a terrible experience,-1,Negative
4549,Student_4549,Bad explanation and poor support,-1,Negative
4550,Student_4550,It was an average experience,0,Neutral
4551,Student_4551,I hate the scheduling system,-1,Negative
4554,Student_4554,The course content was awful,-1,Negative
4555,Student_4555,Nothing special about the sessions,0,Neutral
4556,Student_4556,The course was okay,0,Neutral
4557,Student_4557,Nothing special about the sessions,0,Neutral
4559,Student_4559,The class was normal,0,Neutral
4562,Student_4562,I had a terrible experience,-1,Negative
4566,Student_4566,The course was okay,0,Neutral
4567,Student_4567,I had a terrible experience,-1,Negative
4568,Student_4568,I hate the scheduling system,-1,Negative
4569,Student_4569,The class was normal,0,Neutral
4570,Student_4570,Bad explanation and poor support,-1,Negative
4571,Student_4571,I hate the scheduling system,-1,Negative
4573,Student_4573,I had a terrible experience,-1,Negative
4574,Student_4574,I hate the scheduling system,-1,Negative
4575,Student_4575,The teaching was poor and bad,-2,Negative
4576,Student_4576,It was fine overall,0,Neutral
4578,Student_4578,The course content was awful,-1,Negative
4579,Student_4579,It was fine overall,0,Neutral
4580,Student_4580,It was fine overall,0,Neutral
4581,Student_4581,The course was okay,0,Neutral
4582,Student_4582,Nothing special about the sessions,0,Neutral
4583,Student_4583,The class was normal,0,Neutral
4584,Student_4584,It was an average experience,0,Neutral
4586,Student_4586,The course content was awful,-1,Negative
4587,Student_4587,Nothing special about the sessions,0,Neutral
4588,Student_4588,It was fine overall,0,Neutral
4592,Student_4592,I hate the scheduling system,-1,Negative
4593,Student_4593,The course content was awful,-1,Negative
4594,Student_4594,The course was okay,0,Neutral
4595,Student_4595,It was fine overall,0,Neutral
4596,Student_4596,Nothing special about the sessions,0,Neutral
4597,Student_4597,Nothing special about the sessions,0,Neutral
4598,Student_4598,It was an average experience,0,Neutral
4599,Student_4599,It was an average experience,0,Neutral
4602,Student_4602,Bad explanation and poor support,-1,Negative
4603,Student_4603,The course was okay,0,Neutral
4604,Student_4604,It was fine overall,0,Neutral
4605,Student_4605,I had a terrible experience,-1,Negative
4606,Student_4606,The class was normal,0,Neutral
4607,Student_4607,Nothing special about the sessions,0,Neutral
4609,Student_4609,The course content was awful,-1,Negative
4610,Student_4610,The course was okay,0,Neutral
4612,Student_4612,Bad explanation and poor support,-1,Negative
4613,Student_4613,The course was okay,0,Neutral
4614,Student_4614,The course content was awful,-1,Negative
4615,Student_4615,Bad explanation and poor support,-1,Negative
4617,Student_4617,The course content was awful,-1,Negative
4618,Student_4618,I had a terrible experience,-1,Negative
4620,Student_4620,I had a terrible experience,-1,Negative
4621,Student_4621,I hate the scheduling system,-1,Negative
4622,Student_4622,It was an average experience,0,Neutral
4623,Student_4623,Bad explanation and poor support,-1,Negative
4624,Student_4624,I had a terrible experience,-1,Negative
4630,Student_4630,Nothing special about the sessions,0,Neutral
4631,Student_4631,Nothing special about the sessions,0,Neutral
4637,Student_4637,I hate the scheduling system,-1,Negative
4638,Student_4638,The course content was awful,-1,Negative
4640,Student_4640,It was an average experience,0,Neutral
4642,Student_4642,Nothing special about the sessions,0,Neutral
4643,Student_4643,I hate the scheduling system,-1,Negative
4644,Student_4644,The course content was awful,-1,Negative
4645,Student_4645,It was fine overall,0,Neutral
4647,Student_4647,Nothing special about the sessions,0,Neutral
4648,Student_4648,The course was okay,0,Neutral
4649,Student_4649,I hate the scheduling system,-1,Negative
4650,Student_4650,The class was normal,0,Neutral
4651,Student_4651,The course was okay,0,Neutral
4655,Student_4655,I hate the scheduling system,-1,Negative
4656,Student_4656,It was fine overall,0,Neutral
4657,Student_4657,I had a terrible experience,-1,Negative
4659,Student_4659,I hate the scheduling system,-1,Negative
4660,Student_4660,Bad explanation and poor support,-1,Negative
4662,Student_4662,Bad explanation and poor support,-1,Negative
4663,Student_4663,Nothing special about the sessions,0,Neutral
4665,Student_4665,Nothing special about the sessions,0,Neutral
4667,Student_4667,The class was normal,0,Neutral
4668,Student_4668,The teaching was poor and bad,-2,Negative
4669,Student_4669,Nothing special about the sessions,0,Neutral
4672,Student_4672,Bad explanation and poor support,-1,Negative
4673,Student_4673,It was an average experience,0,Neutral
4677,Student_4677,It was an average experience,0,Neutral
4678,Student_4678,The teaching was poor and bad,-2,Negative
4679,Student_4679,It was an average experience,0,Neutral
4682,Student_4682,The class was normal,0,Neutral
4685,Student_4685,Nothing special about the sessions,0,Neutral
4686,Student_4686,The teaching was poor and bad,-2,Negative
4687,Student_4687,Nothing special about the sessions,0,Neutral
4690,Student_4690,It was an average experience,0,Neutral
4691,Student_4691,It was fine overall,0,Neutral
4693,Student_4693,The teaching was poor and bad,-2,Negative
4694,Student_4694,It was an average experience,0,Neutral
4695,Student_4695,Bad explanation and poor support,-1,Negative
4696,Student_4696,I hate the scheduling system,-1,Negative
4697,Student_4697,It was an average experience,0,Neutral
4699,Student_4699,The teaching was poor and bad,-2,Negative
4700,Student_4700,The class was normal,0,Neutral
4701,Student_4701,The course content was awful,-1,Negative
4702,Student_4702,I had a terrible experience,-1,Negative
4705,Student_4705,The course was okay,0,Neutral
4706,Student_4706,I had a terrible experience,-1,Negative
4707,Student_4707,The teaching was poor and bad,-2,Negative
4708,Student_4708,Bad explanation and poor support,-1,Negative
4709,Student_4709,It was an average experience,0,Neutral
4712,Student_4712,The class was normal,0,Neutral
4713,Student_4713,The course was okay,0,Neutral
4715,Student_4715,It was fine overall,0,Neutral
4716,Student_4716,It was fine overall,0,Neutral
4717,Student_4717,Nothing special about the sessions,0,Neutral
4721,Student_4721,Nothing special about the sessions,0,Neutral
4722,Student_4722,I hate the scheduling system,-1,Negative
4723,Student_4723,The course was okay,0,Neutral
4724,Student_4724,Nothing special about the sessions,0,Neutral
4725,Student_4725,Bad explanation and poor support,-1,Negative
4726,Student_4726,Bad explanation and poor support,-1,Negative
4730,Student_4730,I had a terrible experience,-1,Negative
4732,Student_4732,The class was normal,0,Neutral
4733,Student_4733,It was an average experience,0,Neutral
4735,Student_4735,The course content was awful,-1,Negative
4736,Student_4736,I hate the scheduling system,-1,Negative
4737,Student_4737,It was fine overall,0,Neutral
4738,Student_4738,It was an average experience,0,Neutral
4739,Student_4739,The course content was awful,-1,Negative
4740,Student_4740,The course was okay,0,Neutral
4741,Student_4741,The class was normal,0,Neutral
4742,Student_4742,I hate the scheduling system,-1,Negative
4744,Student_4744,It was fine overall,0,Neutral
4746,Student_4746,The course was okay,0,Neutral
4749,Student_4749,I had a terrible experience,-1,Negative
4751,Student_4751,It was fine overall,0,Neutral
4753,Student_4753,The course was okay,0,Neutral
4755,Student_4755,I hate the scheduling system,-1,Negative
4758,Student_4758,It was an average experience,0,Neutral
4759,Student_4759,The teaching was poor and bad,-2,Negative
4760,Student_4760,It was an average experience,0,Neutral
4762,Student_4762,I had a terrible experience,-1,Negative
4763,Student_4763,I had a terrible experience,-1,Negative
4764,Student_4764,I had a terrible experience,-1,Negative
4765,Student_4765,Bad explanation and poor support,-1,Negative
4766,Student_4766,Bad explanation and poor support,-1,Negative
4767,Student_4767,The teaching was poor and bad,-2,Negative
4769,Student_4769,The class was normal,0,Neutral
4770,Student_4770,It was fine overall,0,Neutral
4771,Student_4771,Bad explanation and poor support,-1,Negative
4772,Student_4772,It was an average experience,0,Neutral
4773,Student_4773,Bad explanation and poor support,-1,Negative
4774,Student_4774,I hate the scheduling system,-1,Negative
4775,Student_4775,Nothing special about the sessions,0,Neutral
4776,Student_4776,It was fine overall,0,Neutral
4780,Student_4780,It was an average experience,0,Neutral
4781,Student_4781,I hate the scheduling system,-1,Negative
4782,Student_4782,The class was normal,0,Neutral
4784,Student_4784,The course was okay,0,Neutral
4785,Student_4785,The teaching was poor and bad,-2,Negative
4788,Student_4788,Nothing special about the sessions,0,Neutral
4790,Student_4790,I hate the scheduling system,-1,Negative
4791,Student_4791,The course content was awful,-1,Negative
4792,Student_4792,I had a terrible experience,-1,Negative
4794,Student_4794,Nothing special about the sessions,0,Neutral
4795,Student_4795,Nothing special about the sessions,0,Neutral
4797,Student_4797,It was fine overall,0,Neutral
4798,Student_4798,The class was normal,0,Neutral
4799,Student_4799,The class was normal,0,Neutral
4800,Student_4800,Bad explanation and poor support,-1,Negative
4801,Student_4801,I had a terrible experience,-1,Negative
4802,Student_4802,The class was normal,0,Neutral
4803,Student_4803,The teaching was poor and bad,-2,Negative
4804,Student_4804,It was an average experience,0,Neutral
4811,Student_4811,I hate the scheduling system,-1,Negative
4812,Student_4812,It was an average experience,0,Neutral
4813,Student_4813,Nothing special about the sessions,0,Neutral
4814,Student_4814,It was fine overall,0,Neutral
4817,Student_4817,It was fine overall,0,Neutral
4818,Student_4818,The class was normal,0,Neutral
4819,Student_4819,I hate the scheduling system,-1,Negative
4820,Student_4820,The teaching was poor and bad,-2,Negative
4821,Student_4821,It was an average experience,0,Neutral
4822,Student_4822,I had a terrible experience,-1,Negative
4827,Student_4827,Bad explanation and poor support,-1,Negative
4830,Student_4830,The course was okay,0,Neutral
4833,Student_4833,It was an average experience,0,Neutral
4834,Student_4834,The teaching was poor and bad,-2,Negative
4835,Student_4835,Bad explanation and poor support,-1,Negative
4836,Student_4836,The class was normal,0,Neutral
4841,Student_4841,Bad explanation and poor support,-1,Negative
4842,Student_4842,The course was okay,0,Neutral
4843,Student_4843,The course content was awful,-1,Negative
4844,Student_4844,The class was normal,0,Neutral
4845,Student_4845,The course content was awful,-1,Negative
4846,Student_4846,The course was okay,0,Neutral
4848,Student_4848,The course was okay,0,Neutral
4849,Student_4849,The course content was awful,-1,Negative
4850,Student_4850,It was an average experience,0,Neutral
4851,Student_4851,I had a terrible experience,-1,Negative
4852,Student_4852,I hate the scheduling system,-1,Negative
4854,Student_4854,The course content was awful,-1,Negative
4855,Student_4855,The teaching was poor and bad,-2,Negative
4856,Student_4856,Nothing special about the sessions,0,Neutral
4858,Student_4858,Nothing special about the sessions,0,Neutral
4859,Student_4859,Bad explanation and poor support,-1,Negative
4861,Student_4861,I hate the scheduling system,-1,Negative
4862,Student_4862,The teaching was poor and bad,-2,Negative
4864,Student_4864,Bad explanation and poor support,-1,Negative
4867,Student_4867,I hate the scheduling system,-1,Negative
4868,Student_4868,I had a terrible experience,-1,Negative
4869,Student_4869,It was an average experience,0,Neutral
4870,Student_4870,I hate the scheduling system,-1,Negative
4874,Student_4874,The teaching was poor and bad,-2,Negative
4875,Student_4875,I hate the scheduling system,-1,Negative
4878,Student_4878,Bad explanation and poor support,-1,Negative
4882,Student_4882,Bad explanation and poor support,-1,Negative
4884,Student_4884,The teaching was poor and bad,-2,Negative
4885,Student_4885,The teaching was poor and bad,-2,Negative
4888,Student_4888,I hate the scheduling system,-1,Negative
4889,Student_4889,The course content was awful,-1,Negative
4891,Student_4891,The course content was awful,-1,Negative
4892,Student_4892,It was fine overall,0,Neutral
4893,Student_4893,I had a terrible experience,-1,Negative
4894,Student_4894,I had a terrible experience,-1,Negative
4898,Student_4898,The course was okay,0,Neutral
4899,Student_4899,I had a terrible experience,-1,Negative
4900,Student_4900,It was an average experience,0,Neutral
4901,Student_4901,I had a terrible experience,-1,Negative
4902,Student_4902,Bad explanation and poor support,-1,Negative
4904,Student_4904,It was an average experience,0,Neutral
4905,Student_4905,The class was normal,0,Neutral
4906,Student_4906,Nothing special about the sessions,0,Neutral
4910,Student_4910,Bad explanation and poor support,-1,Negative
4911,Student_4911,The course content was awful,-1,Negative
4912,Student_4912,The course content was awful,-1,Negative
4913,Student_4913,The class was normal,0,Neutral
4915,Student_4915,It was an average experience,0,Neutral
4916,Student_4916,Bad explanation and poor support,-1,Negative
4919,Student_4919,The course was okay,0,Neutral
4920,Student_4920,Bad explanation and poor support,-1,Negative
4921,Student_4921,The course was okay,0,Neutral
4923,Student_4923,Nothing special about the sessions,0,Neutral
4924,Student_4924,The class was normal,0,Neutral
4925,Student_4925,The course was okay,0,Neutral
4926,Student_4926,It was an average experience,0,Neutral
4927,Student_4927,The course content was awful,-1,Negative
4928,Student_4928,The course was okay,0,Neutral
4929,Student_4929,The course was okay,0,Neutral
4930,Student_4930,The course content was awful,-1,Negative
4932,Student_4932,Bad explanation and poor support,-1,Negative
4933,Student_4933,Nothing special about the sessions,0,Neutral
4936,Student_4936,It was an average experience,0,Neutral
4939,Student_4939,The course was okay,0,Neutral
4940,Student_4940,The course content was awful,-1,Negative
4941,Student_4941,Nothing special about the sessions,0,Neutral
4944,Student_4944,The course content was awful,-1,Negative
4945,Student_4945,Nothing special about the sessions,0,Neutral
4946,Student_4946,The course was okay,0,Neutral
4948,Student_4948,I had a terrible experience,-1,Negative
4950,Student_4950,I hate the scheduling system,-1,Negative
4952,Student_4952,I had a terrible experience,-1,Negative
4953,Student_4953,Bad explanation and poor support,-1,Negative
4954,Student_4954,The course was okay,0,Neutral
4955,Student_4955,I had a terrible experience,-1,Negative
4956,Student_4956,I had a terrible experience,-1,Negative
4957,Student_4957,The teaching was poor and bad,-2,Negative
4959,Student_4959,It was fine overall,0,Neutral
4961,Student_4961,It was fine overall,0,Neutral
4964,Student_4964,The teaching was poor and bad,-2,Negative
4965,Student_4965,It was fine overall,0,Neutral
4968,Student_4968,Nothing special about the sessions,0,Neutral
4970,Student_4970,The course was okay,0,Neutral
4971,Student_4971,The course was okay,0,Neutral
4972,Student_4972,It was fine overall,0,Neutral
4973,Student_4973,I hate the scheduling system,-1,Negative
4976,Student_4976,The course was okay,0,Neutral
4981,Student_4981,I had a terrible experience,-1,Negative
4982,Student_4982,I hate the scheduling system,-1,Negative
4983,Student_4983,It was fine overall,0,Neutral
4986,Student_4986,Nothing special about the sessions,0,Neutral
4988,Student_4988,Bad explanation and poor support,-1,Negative
4989,Student_4989,Bad explanation and poor support,-1,Negative
4990,Student_4990,I hate the scheduling system,-1,Negative
4991,Student_4991,The class was normal,0,Neutral
4993,Student_4993,I had a terrible experience,-1,Negative
4994,Student_4994,Nothing special about the sessions,0,Neutral
4995,Student_4995,I hate the scheduling system,-1,Negative
4996,Student_4996,The teaching was poor and bad,-2,Negative
4997,Student_4997,The class was normal,0,Neutral
4998,Student_4998,I hate the scheduling system,-1,Negative
4999,Student_4999,It was an average experience,0,Neutral
5000,Student_5000,The course content was awful,-1,Negative
5002,Student_5002,It was an average experience,0,Neutral
5003,Student_5003,The course content was awful,-1,Negative
5005,Student_5005,The teaching was poor and bad,-2,Negative
5006,Student_5006,It was an average experience,0,Neutral
5010,Student_5010,I had a terrible experience,-1,Negative
5011,Student_5011,It was fine overall,0,Neutral
5012,Student_5012,It was fine overall,0,Neutral
5013,Student_5013,I had a terrible experience,-1,Negative
5014,Student_5014,I hate the scheduling system,-1,Negative
5015,Student_5015,It was fine overall,0,Neutral
5017,Student_5017,The class was normal,0,Neutral
5018,Student_5018,I had a terrible experience,-1,Negative
5019,Student_5019,The course was okay,0,Neutral
5020,Student_5020,The course was okay,0,Neutral
5021,Student_5021,It was an average experience,0,Neutral
5024,Student_5024,Nothing special about the sessions,0,Neutral
5025,Student_5025,The teaching was poor and bad,-2,Negative
5026,Student_5026,It was an average experience,0,Neutral
5028,Student_5028,I had a terrible experience,-1,Negative
5029,Student_5029,I had a terrible experience,-1,Negative
5030,Student_5030,It was an average experience,0,Neutral
5033,Student_5033,The course was okay,0,Neutral
5034,Student_5034,The course was okay,0,Neutral
5035,Student_5035,I hate the scheduling system,-1,Negative
5036,Student_5036,I had a terrible experience,-1,Negative
5037,Student_5037,I had a terrible experience,-1,Negative
5039,Student_5039,Bad explanation and poor support,-1,Negative
5044,Student_5044,Nothing special about the sessions,0,Neutral
5045,Student_5045,I had a terrible experience,-1,Negative
5049,Student_5049,It was fine overall,0,Neutral
5050,Student_5050,Nothing special about the sessions,0,Neutral
5053,Student_5053,The class was normal,0,Neutral
5054,Student_5054,The class was normal,0,Neutral
5055,Student_5055,The course content was awful,-1,Negative
5056,Student_5056,The course was okay,0,Neutral
5057,Student_5057,Nothing special about the sessions,0,Neutral
5058,Student_5058,It was fine overall,0,Neutral
5059,Student_5059,The class was normal,0,Neutral
5061,Student_5061,Nothing special about the sessions,0,Neutral
5062,Student_5062,The teaching was poor and bad,-2,Negative
5063,Student_5063,It was fine overall,0,Neutral
5066,Student_5066,It was fine overall,0,Neutral
5068,Student_5068,It was fine overall,0,Neutral
5069,Student_5069,It was fine overall,0,Neutral
5072,Student_5072,I had a terrible experience,-1,Negative
5073,Student_5073,The course content was awful,-1,Negative
5074,Student_5074,I had a terrible experience,-1,Negative
5075,Student_5075,The course was okay,0,Neutral
5077,Student_5077,The course was okay,0,Neutral
5078,Student_5078,I hate the scheduling system,-1,Negative
5080,Student_5080,Nothing special about the sessions,0,Neutral
5081,Student_5081,It was an average experience,0,Neutral
5082,Student_5082,Nothing special about the sessions,0,Neutral
5083,Student_5083,It was fine overall,0,Neutral
5085,Student_5085,I had a terrible experience,-1,Negative
5086,Student_5086,The course was okay,0,Neutral
5087,Student_5087,Bad explanation and poor support,-1,Negative
5088,Student_5088,The class was normal,0,Neutral
5089,Student_5089,Bad explanation and poor support,-1,Negative
5091,Student_5091,I hate the scheduling system,-1,Negative
5093,Student_5093,The teaching was poor and bad,-2,Negative
5094,Student_5094,The teaching was poor and bad,-2,Negative
5096,Student_5096,I hate the scheduling system,-1,Negative
5097,Student_5097,I had a terrible experience,-1,Negative
5100,Student_5100,The class was normal,0,Neutral
5101,Student_5101,I had a terrible experience,-1,Negative
5102,Student_5102,I had a terrible experience,-1,Negative
5103,Student_5103,Bad explanation and poor support,-1,Negative
5104,Student_5104,The class was normal,0,Neutral
5106,Student_5106,The class was normal,0,Neutral
5107,Student_5107,I had a terrible experience,-1,Negative
5108,Student_5108,I hate the scheduling system,-1,Negative
5110,Student_5110,Nothing special about the sessions,0,Neutral
5111,Student_5111,It was fine overall,0,Neutral
5113,Student_5113,Nothing special about the sessions,0,Neutral
5115,Student_5115,It was fine overall,0,Neutral
5116,Student_5116,The course was okay,0,Neutral
5119,Student_5119,It was an average experience,0,Neutral
5120,Student_5120,Nothing special about the sessions,0,Neutral
5121,Student_5121,Nothing special about the sessions,0,Neutral
5122,Student_5122,The course content was awful,-1,Negative
5123,Student_5123,The class was normal,0,Neutral
5125,Student_5125,It was an average experience,0,Neutral
5126,Student_5126,The course content was awful,-1,Negative
5127,Student_5127,The teaching was poor and bad,-2,Negative
5128,Student_5128,It was fine overall,0,Neutral
5129,Student_5129,The teaching was poor and bad,-2,Negative
5130,Student_5130,The course was okay,0,Neutral
5131,Student_5131,The course content was awful,-1,Negative
5132,Student_5132,The class was normal,0,Neutral
5134,Student_5134,Nothing special about the sessions,0,Neutral
5136,Student_5136,Bad explanation and poor support,-1,Negative
5137,Student_5137,I had a terrible experience,-1,Negative
5139,Student_5139,The teaching was poor and bad,-2,Negative
5140,Student_5140,The class was normal,0,Neutral
5143,Student_5143,It was fine overall,0,Neutral
5144,Student_5144,The class was normal,0,Neutral
5146,Student_5146,Bad explanation and poor support,-1,Negative
5147,Student_5147,I hate the scheduling system,-1,Negative
5148,Student_5148,It was fine overall,0,Neutral
5149,Student_5149,The course content was awful,-1,Negative
5150,Student_5150,The course content was awful,-1,Negative
5151,Student_5151,Bad explanation and poor support,-1,Negative
5152,Student_5152,I had a terrible experience,-1,Negative
5153,Student_5153,I hate the scheduling system,-1,Negative
5156,Student_5156,The teaching was poor and bad,-2,Negative
5159,Student_5159,I hate the scheduling system,-1,Negative
5160,Student_5160,It was an average experience,0,Neutral
5161,Student_5161,Nothing special about the sessions,0,Neutral
5162,Student_5162,It was fine overall,0,Neutral
5165,Student_5165,I hate the scheduling system,-1,Negative
5171,Student_5171,I hate the scheduling system,-1,Negative
5172,Student_5172,Bad explanation and poor support,-1,Negative
5174,Student_5174,I had a terrible experience,-1,Negative
5176,Student_5176,I had a terrible experience,-1,Negative
5178,Student_5178,The teaching was poor and bad,-2,Negative
5179,Student_5179,It was fine overall,0,Neutral
5180,Student_5180,It was fine overall,0,Neutral
5181,Student_5181,I had a terrible experience,-1,Negative
5182,Student_5182,The teaching was poor and bad,-2,Negative
5183,Student_5183,The class was normal,0,Neutral
5186,Student_5186,The course was okay,0,Neutral
5187,Student_5187,Bad explanation and poor support,-1,Negative
5189,Student_5189,I hate the scheduling system,-1,Negative
5190,Student_5190,It was an average experience,0,Neutral
5191,Student_5191,Bad explanation and poor support,-1,Negative
5193,Student_5193,I hate the scheduling system,-1,Negative
5194,Student_5194,The class was normal,0,Neutral
5195,Student_5195,Nothing special about the sessions,0,Neutral
5196,Student_5196,The class was normal,0,Neutral
5197,Student_5197,It was fine overall,0,Neutral
5199,Student_5199,Nothing special about the sessions,0,Neutral
5201,Student_5201,Nothing special about the sessions,0,Neutral
5202,Student_5202,The class was normal,0,Neutral
5203,Student_5203,The course content was awful,-1,Negative
5204,Student_5204,The course content was awful,-1,Negative
5205,Student_5205,I had a terrible experience,-1,Negative
5206,Student_5206,It was fine overall,0,Neutral
5207,Student_5207,It was fine overall,0,Neutral
5208,Student_5208,The teaching was poor and bad,-2,Negative
5209,Student_5209,The course was okay,0,Neutral
5210,Student_5210,The course content was awful,-1,Negative
5211,Student_5211,I hate the scheduling system,-1,Negative
5212,Student_5212,It was an average experience,0,Neutral
5213,Student_5213,The class was normal,0,Neutral
5214,Student_5214,The class was normal,0,Neutral
5216,Student_5216,The course was okay,0,Neutral
5217,Student_5217,It was fine overall,0,Neutral
5218,Student_5218,The teaching was poor and bad,-2,Negative
5219,Student_5219,Bad explanation and poor support,-1,Negative
5221,Student_5221,Nothing special about the sessions,0,Neutral
5222,Student_5222,I had a terrible experience,-1,Negative
5223,Student_5223,The class was normal,0,Neutral
5224,Student_5224,Nothing special about the sessions,0,Neutral
5225,Student_5225,I had a terrible experience,-1,Negative
5226,Student_5226,The course content was awful,-1,Negative
5227,Student_5227,The teaching was poor and bad,-2,Negative
5228,Student_5228,It was an average experience,0,Neutral
5230,Student_5230,It was an average experience,0,Neutral
5231,Student_5231,Nothing special about the sessions,0,Neutral
5232,Student_5232,The class was normal,0,Neutral
5233,Student_5233,The course was okay,0,Neutral
5235,Student_5235,The course content was awful,-1,Negative
5236,Student_5236,The class was normal,0,Neutral
5237,Student_5237,Nothing special about the sessions,0,Neutral
5238,Student_5238,The teaching was poor and bad,-2,Negative
5240,Student_5240,The class was normal,0,Neutral
5241,Student_5241,I had a terrible experience,-1,Negative
5242,Student_5242,It was fine overall,0,Neutral
5243,Student_5243,The course content was awful,-1,Negative
5244,Student_5244,It was an average experience,0,Neutral
5245,Student_5245,Nothing special about the sessions,0,Neutral
5246,Student_5246,I had a terrible experience,-1,Negative
5247,Student_5247,The teaching was poor and bad,-2,Negative
5249,Student_5249,The course content was awful,-1,Negative
5251,Student_5251,The course content was awful,-1,Negative
5253,Student_5253,Nothing special about the sessions,0,Neutral
5257,Student_5257,Bad explanation and poor support,-1,Negative
5259,Student_5259,It was fine overall,0,Neutral
5260,Student_5260,It was fine overall,0,Neutral
5262,Student_5262,The class was normal,0,Neutral
5263,Student_5263,I hate the scheduling system,-1,Negative
5264,Student_5264,It was fine overall,0,Neutral
5266,Student_5266,It was an average experience,0,Neutral
5267,Student_5267,The class was normal,0,Neutral
5269,Student_5269,I had a terrible experience,-1,Negative
5270,Student_5270,The teaching was poor and bad,-2,Negative
5272,Student_5272,The class was normal,0,Neutral
5273,Student_5273,It was fine overall,0,Neutral
5274,Student_5274,The teaching was poor and bad,-2,Negative
5275,Student_5275,The course content was awful,-1,Negative
5276,Student_5276,The course was okay,0,Neutral
5277,Student_5277,Bad explanation and poor support,-1,Negative
5279,Student_5279,I hate the scheduling system,-1,Negative
5280,Student_5280,It was an average experience,0,Neutral
5281,Student_5281,The teaching was poor and bad,-2,Negative
5282,Student_5282,The class was normal,0,Neutral
5283,Student_5283,Nothing special about the sessions,0,Neutral
5284,Student_5284,The teaching was poor and bad,-2,Negative
5286,Student_5286,I hate the scheduling system,-1,Negative
5287,Student_5287,The teaching was poor and bad,-2,Negative
5288,Student_5288,It was an average experience,0,Neutral
5289,Student_5289,It was an average experience,0,Neutral
5292,Student_5292,I hate the scheduling system,-1,Negative
5293,Student_5293,The teaching was poor and bad,-2,Negative
5294,Student_5294,Nothing special about the sessions,0,Neutral
5295,Student_5295,It was an average experience,0,Neutral
5296,Student_5296,Nothing special about the sessions,0,Neutral
5297,Student_5297,The class was normal,0,Neutral
5298,Student_5298,I had a terrible experience,-1,Negative
5300,Student_5300,The course was okay,0,Neutral
5301,Student_5301,It was an average experience,0,Neutral
5302,Student_5302,The class was normal,0,Neutral
5303,Student_5303,The course content was awful,-1,Negative
5305,Student_5305,It was fine overall,0,Neutral
5307,Student_5307,The course was okay,0,Neutral
5308,Student_5308,The class was normal,0,Neutral
5310,Student_5310,Bad explanation and poor support,-1,Negative
5313,Student_5313,The course content was awful,-1,Negative
5315,Student_5315,It was fine overall,0,Neutral
5318,Student_5318,The teaching was poor and bad,-2,Negative
5323,Student_5323,The teaching was poor and bad,-2,Negative
5325,Student_5325,The course was okay,0,Neutral
5326,Student_5326,The course content was awful,-1,Negative
5327,Student_5327,The teaching was poor and bad,-2,Negative
5329,Student_5329,I hate the scheduling system,-1,Negative
5330,Student_5330,Nothing special about the sessions,0,Neutral
5331,Student_5331,Nothing special about the sessions,0,Neutral
5336,Student_5336,It was fine overall,0,Neutral
5337,Student_5337,I had a terrible experience,-1,Negative
5338,Student_5338,It was an average experience,0,Neutral
5339,Student_5339,It was an average experience,0,Neutral
5340,Student_5340,The teaching was poor and bad,-2,Negative
5342,Student_5342,The class was normal,0,Neutral
5343,Student_5343,The course was okay,0,Neutral
5344,Student_5344,The course was okay,0,Neutral
5345,Student_5345,It was fine overall,0,Neutral
5348,Student_5348,The course content was awful,-1,Negative
5350,Student_5350,The course content was awful,-1,Negative
5353,Student_5353,Nothing special about the sessions,0,Neutral
5354,Student_5354,The teaching was poor and bad,-2,Negative
5355,Student_5355,The teaching was poor and bad,-2,Negative
5356,Student_5356,The teaching was poor and bad,-2,Negative
5357,Student_5357,I hate the scheduling system,-1,Negative
5358,Student_5358,The class was normal,0,Neutral
5359,Student_5359,Bad explanation and poor support,-1,Negative
5360,Student_5360,It was fine overall,0,Neutral
5365,Student_5365,The class was normal,0,Neutral
5368,Student_5368,Bad explanation and poor support,-1,Negative
5369,Student_5369,The course was okay,0,Neutral
5372,Student_5372,I had a terrible experience,-1,Negative
5373,Student_5373,It was an average experience,0,Neutral
5374,Student_5374,The teaching was poor and bad,-2,Negative
5375,Student_5375,It was an average experience,0,Neutral
5376,Student_5376,The class was normal,0,Neutral
5377,Student_5377,It was fine overall,0,Neutral
5378,Student_5378,Nothing special about the sessions,0,Neutral
5380,Student_5380,I hate the scheduling system,-1,Negative
5381,Student_5381,The class was normal,0,Neutral
5382,Student_5382,It was an average experience,0,Neutral
5384,Student_5384,It was an average experience,0,Neutral
5386,Student_5386,The teaching was poor and bad,-2,Negative
5387,Student_5387,The teaching was poor and bad,-2,Negative
5389,Student_5389,I had a terrible experience,-1,Negative
5390,Student_5390,It was an average experience,0,Neutral
5391,Student_5391,It was an average experience,0,Neutral
5396,Student_5396,The class was normal,0,Neutral
5398,Student_5398,It was fine overall,0,Neutral
5399,Student_5399,It was fine overall,0,Neutral
5401,Student_5401,The course was okay,0,Neutral
5403,Student_5403,The course content was awful,-1,Negative
5405,Student_5405,The course was okay,0,Neutral
5408,Student_5408,I hate the scheduling system,-1,Negative
5410,Student_5410,I hate the scheduling system,-1,Negative
5411,Student_5411,I hate the scheduling system,-1,Negative
