Student ID,Student Name,Feedback,Score,Sentiment
5284,Student_5284,I love the teaching style it is great,2,Positive
5285,Student_5285,Amazing practical exposure and great learning,2,Positive
5291,Student_5291,The course was excellent and amazing,2,Positive
5292,Student_5292,I love the teaching style it is great,2,Positive
5293,Student_5293,The sessions were very good and helpful,2,Positive
5294,Student_5294,Excellent support from faculty,2,Positive
5296,Student_5296,Amazing practical exposure and great learning,2,Positive
5297,Student_5297,The course was excellent and amazing,2,Positive
5298,Student_5298,Excellent support from faculty,2,Positive
5301,Student_5301,I love the teaching style it is great,2,Positive
5309,Student_5309,The course was excellent and amazing,2,Positive
5311,Student_5311,The course was excellent and amazing,2,Positive
5313,Student_5313,I love the teaching style it is great,2,Positive
5318,Student_5318,The course was excellent and amazing,2,Positive
5321,Student_5321,Amazing practical exposure and great learning,2,Positive
5322,Student_5322,The sessions were very good and helpful,2,Positive
5324,Student_5324,Amazing practical exposure and great learning,2,Positive
5340,Student_5340,The course was excellent and amazing,2,Positive
5342,Student_5342,The sessions were very good and helpful,2,Positive
5351,Student_5351,The course was excellent and amazing,2,Positive
5354,Student_5354,I love the teaching style it is great,2,Positive
5356,Student_5356,Excellent support from faculty,2,Positive
5357,Student_5357,Amazing practical exposure and great learning,2,Positive
5358,Student_5358,I love the teaching style it is great,2,Positive
5360,Student_5360,The sessions were very good and helpful,2,Positive
5366,Student_5366,The sessions were very good and helpful,2,Positive
5367,Student_5367,I love the teaching style it is great,2,Positive
5369,Student_5369,The sessions were very good and helpful,2,Positive
5370,Student_5370,Excellent support from faculty,2,Positive
5371,Student_5371,The course was excellent and amazing,2,Positive
5378,Student_5378,The course was excellent and amazing,2,Positive
5380,Student_5380,The course was excellent and amazing,2,Positive
5382,Student_5382,Excellent support from faculty,2,Positive
5383,Student_5383,Excellent support from faculty,2,Positive
5384,Student_5384,Amazing practical exposure and great learning,2,Positive
5385,Student_5385,Amazing practical exposure and great learning,2,Positive
5387,Student_5387,The course was excellent and amazing,2,Positive
5392,Student_5392,I love the teaching style it is great,2,Positive
5393,Student_5393,The sessions were very good and helpful,2,Positive
5394,Student_5394,I love the teaching style it is great,2,Positive
5397,Student_5397,I love the teaching style it is great,2,Positive
5402,Student_5402,Excellent support from faculty,2,Positive
5405,Student_5405,I love the teaching style it is great,2,Positive
5408,Student_5408,The sessions were very good and helpful,2,Positive
5410,Student_5410,The course was excellent and amazing,2,Positive
5413,Student_5413,The sessions were very good and helpful,2,Positive
5414,Student_5414,Amazing practical exposure and great learning,2,Positive
5420,Student_5420,The sessions were very good and helpful,2,Positive
5423,Student_5423,Amazing practical exposure and great learning,2,Positive
5425,Student_5425,The course was excellent and amazing,2,Positive
5430,Student_5430,The course was excellent and amazing,2,Positive
5432,Student_5432,Amazing practical exposure and great learning,2,Positive
5435,Student_5435,Amazing practical exposure and great learning,2,Positive
5437,Student_5437,The sessions were very good and helpful,2,Positive
5439,Student_5439,Amazing practical exposure and great learning,2,Positive
5440,Student_5440,The course was excellent and amazing,2,Positive
5443,Student_5443,Amazing practical exposure and great learning,2,Positive
5444,Student_5444,Excellent support from faculty,2,Positive
5445,Student_5445,The sessions were very good and helpful,2,Positive
5446,Student_5446,The course was excellent and amazing,2,Positive
5447,Student_5447,The course was excellent and amazing,2,Positive
5450,Student_5450,The sessions were very good and helpful,2,Positive
5455,Student_5455,I love the teaching style it is great,2,Positive
5461,Student_5461,I love the teaching style it is great,2,Positive
5463,Student_5463,I love the teaching style it is great,2,Positive
5468,Student_5468,Amazing practical exposure and great learning,2,Positive
5469,Student_5469,The course was excellent and amazing,2,Positive
5470,Student_5470,Excellent support from faculty,2,Positive
5474,Student_5474,The course was excellent and amazing,2,Positive
5476,Student_5476,I love the teaching style it is great,2,Positive
5477,Student_5477,Excellent support from faculty,2,Positive
5482,Student_5482,The course was excellent and amazing,2,Positive
5484,Student_5484,Excellent support from faculty,2,Positive
5486,Student_5486,I love the teaching style it is great,2,Positive
5493,Student_5493,The sessions were very good and helpful,2,Positive
5495,Student_5495,I love the teaching style it is great,2,Positive
5499,Student_5499,Amazing practical exposure and great learning,2,Positive
5502,Student_5502,The course was excellent and amazing,2,Positive
5505,Student_5505,The course was excellent and amazing,2,Positive
5510,Student_5510,The course was excellent and amazing,2,Positive
5515,Student_5515,Amazing practical exposure and great learning,2,Positive
5516,Student_5516,The course was excellent and amazing,2,Positive
5517,Student_5517,The sessions were very good and helpful,2,Positive
5531,Student_5531,Excellent support from faculty,2,Positive
5533,Student_5533,Excellent support from faculty,2,Positive
5536,Student_5536,I love the teaching style it is great,2,Positive
5539,Student_5539,The course was excellent and amazing,2,Positive
5544,Student_5544,The sessions were very good and helpful,2,Positive
5545,Student_5545,The course was excellent and amazing,2,Positive
5549,Student_5549,The sessions were very good and helpful,2,Positive
5553,Student_5553,The course was excellent and amazing,2,Positive
5559,Student_5559,Excellent support from faculty,2,Positive
5562,Student_5562,The course was excellent and amazing,2,Positive
5563,Student_5563,The course was excellent and amazing,2,Positive
5570,Student_5570,I love the teaching style it is great,2,Positive
5572,Student_5572,Amazing practical exposure and great learning,2,Positive
5576,Student_5576,Excellent support from faculty,2,Positive
5579,Student_5579,I love the teaching style it is great,2,Positive
5580,Student_5580,Excellent support from faculty,2,Positive
5586,Student_5586,The course was excellent and amazing,2,Positive
5587,Student_5587,Excellent support from faculty,2,Positive
5589,Student_5589,The course was excellent and amazing,2,Positive
5590,Student_5590,I love the teaching style it is great,2,Positive
5591,Student_5591,Excellent support from faculty,2,Positive
5595,Student_5595,Amazing practical exposure and great learning,2,Positive
5599,Student_5599,Excellent support from faculty,2,Positive
5607,Student_5607,I love the teaching style it is great,2,Positive
5609,Student_5609,The course was excellent and amazing,2,Positive
5611,Student_5611,The sessions were very good and helpful,2,Positive
5614,Student_5614,Amazing practical exposure and great learning,2,Positive
5620,Student_5620,The sessions were very good and helpful,2,Positive
5622,Student_5622,The sessions were very good and helpful,2,Positive
5623,Student_5623,The course was excellent and amazing,2,Positive
5624,Student_5624,Excellent support from faculty,2,Positive
5627,Student_5627,Amazing practical exposure and great learning,2,Positive
5629,Student_5629,I love the teaching style it is great,2,Positive
5630,Student_5630,I love the teaching style it is great,2,Positive
5631,Student_5631,The course was excellent and amazing,2,Positive
5634,Student_5634,The course was excellent and amazing,2,Positive
5637,Student_5637,Amazing practical exposure and great learning,2,Positive
5640,Student_5640,I love the teaching style it is great,2,Positive
5646,Student_5646,The sessions were very good and helpful,2,Positive
5650,Student_5650,The sessions were very good and helpful,2,Positive
5651,Student_5651,The course was excellent and amazing,2,Positive
5655,Student_5655,The course was excellent and amazing,2,Positive
5658,Student_5658,The course was excellent and amazing,2,Positive
5659,Student_5659,I love the teaching style it is great,2,Positive
5661,Student_5661,Amazing practical exposure and great learning,2,Positive
5662,Student_5662,The course was excellent and amazing,2,Positive
5666,Student_5666,I love the teaching style it is great,2,Positive
5671,Student_5671,The sessions were very good and helpful,2,Positive
5682,Student_5682,Excellent support from faculty,2,Positive
5684,Student_5684,Excellent support from faculty,2,Positive
5685,Student_5685,Amazing practical exposure and great learning,2,Positive
5687,Student_5687,Amazing practical exposure and great learning,2,Positive
5696,Student_5696,The sessions were very good and helpful,2,Positive
5699,Student_5699,Excellent support from faculty,2,Positive
5708,Student_5708,Excellent support from faculty,2,Positive
5711,Student_5711,Excellent support from faculty,2,Positive
5712,Student_5712,The sessions were very good and helpful,2,Positive
5713,Student_5713,The course was excellent and amazing,2,Positive
5715,Student_5715,The sessions were very good and helpful,2,Positive
5717,Student_5717,I love the teaching style it is great,2,Positive
5718,Student_5718,The course was excellent and amazing,2,Positive
5720,Student_5720,Amazing practical exposure and great learning,2,Positive
5721,Student_5721,Excellent support from faculty,2,Positive
5724,Student_5724,The sessions were very good and helpful,2,Positive
5728,Student_5728,I love the teaching style it is great,2,Positive
5734,Student_5734,The course was excellent and amazing,2,Positive
5740,Student_5740,Amazing practical exposure and great learning,2,Positive
5742,Student_5742,Excellent support from faculty,2,Positive
5744,Student_5744,The sessions were very good and helpful,2,Positive
5745,Student_5745,The sessions were very good and helpful,2,Positive
5749,Student_5749,Amazing practical exposure and great learning,2,Positive
5755,Student_5755,The course was excellent and amazing,2,Positive
5756,Student_5756,Excellent support from faculty,2,Positive
5757,Student_5757,The sessions were very good and helpful,2,Positive
5759,Student_5759,Excellent support from faculty,2,Positive
5761,Student_5761,The course was excellent and amazing,2,Positive
5770,Student_5770,Excellent support from faculty,2,Positive
5774,Student_5774,The course was excellent and amazing,2,Positive
5779,Student_5779,Amazing practical exposure and great learning,2,Positive
5783,Student_5783,Amazing practical exposure and great learning,2,Positive
5786,Student_5786,I love the teaching style it is great,2,Positive
5787,Student_5787,Amazing practical exposure and great learning,2,Positive
5789,Student_5789,I love the teaching style it is great,2,Positive
5793,Student_5793,I love the teaching style it is great,2,Positive
5800,Student_5800,Amazing practical exposure and great learning,2,Positive
5803,Student_5803,The course was excellent and amazing,2,Positive
5804,Student_5804,I love the teaching style it is great,2,Positive
5806,Student_5806,The course was excellent and amazing,2,Positive
5814,Student_5814,I love the teaching style it is great,2,Positive
5818,Student_5818,Excellent support from faculty,2,Positive
5820,Student_5820,The course was excellent and amazing,2,Positive
5822,Student_5822,The course was excellent and amazing,2,Positive
5826,Student_5826,Excellent support from faculty,2,Positive
5830,Student_5830,Amazing practical exposure and great learning,2,Positive
5831,Student_5831,Amazing practical exposure and great learning,2,Positive
5834,Student_5834,The course was excellent and amazing,2,Positive
5836,Student_5836,I love the teaching style it is great,2,Positive
5845,Student_5845,Amazing practical exposure and great learning,2,Positive
5852,Student_5852,The sessions were very good and helpful,2,Positive
5856,Student_5856,The sessions were very good and helpful,2,Positive
5858,Student_5858,Excellent support from faculty,2,Positive
5864,Student_5864,I love the teaching style it is great,2,Positive
5866,Student_5866,Amazing practical exposure and great learning,2,Positive
5867,Student_5867,The course was excellent and amazing,2,Positive
5870,Student_5870,Amazing practical exposure and great learning,2,Positive
5872,Student_5872,Excellent support from faculty,2,Positive
5877,Student_5877,The course was excellent and amazing,2,Positive
5882,Student_5882,Amazing practical exposure and great learning,2,Positive
5883,Student_5883,Amazing practical exposure and great learning,2,Positive
5884,Student_5884,I love the teaching style it is great,2,Positive
5885,Student_5885,Amazing practical exposure and great learning,2,Positive
5886,Student_5886,The sessions were very good and helpful,2,Positive
5889,Student_5889,Amazing practical exposure and great learning,2,Positive
5897,Student_5897,Excellent support from faculty,2,Positive
5907,Student_5907,I love the teaching style it is great,2,Positive
5908,Student_5908,The sessions were very good and helpful,2,Positive
5911,Student_5911,I love the teaching style it is great,2,Positive
5918,Student_5918,I love the teaching style it is great,2,Positive
5921,Student_5921,Amazing practical exposure and great learning,2,Positive
5923,Student_5923,I love the teaching style it is great,2,Positive
5925,Student_5925,I love the teaching style it is great,2,Positive
5930,Student_5930,The course was excellent and amazing,2,Positive
5933,Student_5933,Amazing practical exposure and great learning,2,Positive
5937,Student_5937,The course was excellent and amazing,2,Positive
5938,Student_5938,I love the teaching style it is great,2,Positive
5939,Student_5939,The course was excellent and amazing,2,Positive
5941,Student_5941,The sessions were very good and helpful,2,Positive
5944,Student_5944,The course was excellent and amazing,2,Positive
5948,Student_5948,The sessions were very good and helpful,2,Positive
5955,Student_5955,I love the teaching style it is great,2,Positive
5956,Student_5956,I love the teaching style it is great,2,Positive
5959,Student_5959,The sessions were very good and helpful,2,Positive
5960,Student_5960,Amazing practical exposure and great learning,2,Positive
5964,Student_5964,Excellent support from faculty,2,Positive
5965,Student_5965,Amazing practical exposure and great learning,2,Positive
5966,Student_5966,The course was excellent and amazing,2,Positive
5968,Student_5968,Amazing practical exposure and great learning,2,Positive
5972,Student_5972,I love the teaching style it is great,2,Positive
5973,Student_5973,The sessions were very good and helpful,2,Positive
5978,Student_5978,Excellent support from faculty,2,Positive
5979,Student_5979,The sessions were very good and helpful,2,Positive
5980,Student_5980,Excellent support from faculty,2,Positive
5985,Student_5985,I love the teaching style it is great,2,Positive
5988,Student_5988,The sessions were very good and helpful,2,Positive
5990,Student_5990,The sessions were very good and helpful,2,Positive
5993,Student_5993,Excellent support from faculty,2,Positive
5995,Student_5995,I love the teaching style it is great,2,Positive
5999,Student_5999,The course was excellent and amazing,2,Positive
6003,Student_6003,Amazing practical exposure and great learning,2,Positive
6004,Student_6004,I love the teaching style it is great,2,Positive
6007,Student_6007,Excellent support from faculty,2,Positive
6008,Student_6008,The sessions were very good and helpful,2,Positive
6010,Student_6010,I love the teaching style it is great,2,Positive
6017,Student_6017,I love the teaching style it is great,2,Positive
6021,Student_6021,Excellent support from faculty,2,Positive
6022,Student_6022,I love the teaching style it is great,2,Positive
6023,Student_6023,Amazing practical exposure and great learning,2,Positive
6025,Student_6025,I love the teaching style it is great,2,Positive
6030,Student_6030,Amazing practical exposure and great learning,2,Positive
6031,Student_6031,The sessions were very good and helpful,2,Positive
6034,Student_6034,The course was excellent and amazing,2,Positive
6037,Student_6037,I love the teaching style it is great,2,Positive
6038,Student_6038,Amazing practical exposure and great learning,2,Positive
6039,Student_6039,I love the teaching style it is great,2,Positive
6042,Student_6042,I love the teaching style it is great,2,Positive
6043,Student_6043,Excellent support from faculty,2,Positive
6049,Student_6049,The sessions were very good and helpful,2,Positive
6050,Student_6050,The sessions were very good and helpful,2,Positive
6052,Student_6052,Excellent support from faculty,2,Positive
6057,Student_6057,Excellent support from faculty,2,Positive
6065,Student_6065,Excellent support from faculty,2,Positive
6069,Student_6069,I love the teaching style it is great,2,Positive
6072,Student_6072,I love the teaching style it is great,2,Positive
6075,Student_6075,The sessions were very good and helpful,2,Positive
6082,Student_6082,Excellent support from faculty,2,Positive
6086,Student_6086,Amazing practical exposure and great learning,2,Positive
6087,Student_6087,Excellent support from faculty,2,Positive
6091,Student_6091,The course was excellent and amazing,2,Positive
6097,Student_6097,I love the teaching style it is great,2,Positive
6102,Student_6102,Excellent support from faculty,2,Positive
6107,Student_6107,The sessions were very good and helpful,2,Positive
6109,Student_6109,Amazing practical exposure and great learning,2,Positive
6112,Student_6112,I love the teaching style it is great,2,Positive
6116,Student_6116,The sessions were very good and helpful,2,Positive
6117,Student_6117,The sessions were very good and helpful,2,Positive
6120,Student_6120,The sessions were very good and helpful,2,Positive
6121,Student_6121,Amazing practical exposure and great learning,2,Positive
6123,Student_6123,The course was excellent and amazing,2,Positive
6125,Student_6125,I love the teaching style it is great,2,Positive
6129,Student_6129,Amazing practical exposure and great learning,2,Positive
6132,Student_6132,The course was excellent and amazing,2,Positive
6134,Student_6134,Amazing practical exposure and great learning,2,Positive
6135,Student_6135,The sessions were very good and helpful,2,Positive
6136,Student_6136,Excellent support from faculty,2,Positive
6139,Student_6139,I love the teaching style it is great,2,Positive
6140,Student_6140,The sessions were very good and helpful,2,Positive
6141,Student_6141,The course was excellent and amazing,2,Positive
6143,Student_6143,The course was excellent and amazing,2,Positive
6150,Student_6150,The sessions were very good and helpful,2,Positive
6152,Student_6152,The sessions were very good and helpful,2,Positive
6153,Student_6153,Amazing practical exposure and great learning,2,Positive
6156,Student_6156,The course was excellent and amazing,2,Positive
6158,Student_6158,I love the teaching style it is great,2,Positive
6162,Student_6162,I love the teaching style it is great,2,Positive
6163,Student_6163,The course was excellent and amazing,2,Positive
6167,Student_6167,Excellent support from faculty,2,Positive
6169,Student_6169,The course was excellent and amazing,2,Positive
6173,Student_6173,The sessions were very good and helpful,2,Positive
6174,Student_6174,The course was excellent and amazing,2,Positive
6177,Student_6177,The course was excellent and amazing,2,Positive
6180,Student_6180,Amazing practical exposure and great learning,2,Positive
6184,Student_6184,The course was excellent and amazing,2,Positive
6185,Student_6185,Excellent support from faculty,2,Positive
6190,Student_6190,Excellent support from faculty,2,Positive
6192,Student_6192,The sessions were very good and helpful,2,Positive
6197,Student_6197,I love the teaching style it is great,2,Positive
6199,Student_6199,The course was excellent and amazing,2,Positive
6203,Student_6203,I love the teaching style it is great,2,Positive
6207,Student_6207,Amazing practical exposure and great learning,2,Positive
6208,Student_6208,Amazing practical exposure and great learning,2,Positive
6210,Student_6210,The sessions were very good and helpful,2,Positive
6214,Student_6214,The sessions were very good and helpful,2,Positive
6221,Student_6221,Amazing practical exposure and great learning,2,Positive
6224,Student_6224,Excellent support from faculty,2,Positive
6225,Student_6225,I love the teaching style it is great,2,Positive
6226,Student_6226,Excellent support from faculty,2,Positive
6227,Student_6227,The sessions were very good and helpful,2,Positive
6229,Student_6229,The sessions were very good and helpful,2,Positive
6230,Student_6230,Excellent support from faculty,2,Positive
6232,Student_6232,The sessions were very good and helpful,2,Positive
6235,Student_6235,The sessions were very good and helpful,2,Positive
6236,Student_6236,The sessions were very good and helpful,2,Positive
6237,Student_6237,I love the teaching style it is great,2,Positive
6240,Student_6240,Excellent support from faculty,2,Positive
6245,Student_6245,The sessions were very good and helpful,2,Positive
6246,Student_6246,I love the teaching style it is great,2,Positive
6251,Student_6251,I love the teaching style it is great,2,Positive
6256,Student_6256,Amazing practical exposure and great learning,2,Positive
6266,Student_6266,Excellent support from faculty,2,Positive
6270,Student_6270,Excellent support from faculty,2,Positive
6271,Student_6271,Amazing practical exposure and great learning,2,Positive
6272,Student_6272,The course was excellent and amazing,2,Positive
6274,Student_6274,Excellent support from faculty,2,Positive
6275,Student_6275,The sessions were very good and helpful,2,Positive
6282,Student_6282,Excellent support from faculty,2,Positive
6285,Student_6285,Amazing practical exposure and great learning,2,Positive
6286,Student_6286,Excellent support from faculty,2,Positive
6291,Student_6291,Excellent support from faculty,2,Positive
6300,Student_6300,Excellent support from faculty,2,Positive
6301,Student_6301,Excellent support from faculty,2,Positive
6309,Student_6309,Amazing practical exposure and great learning,2,Positive
6314,Student_6314,Amazing practical exposure and great learning,2,Positive
6315,Student_6315,Excellent support from faculty,2,Positive
6316,Student_6316,Amazing practical exposure and great learning,2,Positive
6318,Student_6318,Amazing practical exposure and great learning,2,Positive
6321,Student_6321,The sessions were very good and helpful,2,Positive
6323,Student_6323,The sessions were very good and helpful,2,Positive
6324,Student_6324,Excellent support from faculty,2,Positive
6328,Student_6328,The sessions were very good and helpful,2,Positive
6329,Student_6329,The sessions were very good and helpful,2,Positive
6330,Student_6330,Excellent support from faculty,2,Positive
6331,Student_6331,Amazing practical exposure and great learning,2,Positive
6334,Student_6334,I love the teaching style it is great,2,Positive
6336,Student_6336,The sessions were very good and helpful,2,Positive
6340,Student_6340,The sessions were very good and helpful,2,Positive
6341,Student_6341,The course was excellent and amazing,2,Positive
6342,Student_6342,Excellent support from faculty,2,Positive
6343,Student_6343,I love the teaching style it is great,2,Positive
6344,Student_6344,I love the teaching style it is great,2,Positive
6346,Student_6346,The course was excellent and amazing,2,Positive
6348,Student_6348,The course was excellent and amazing,2,Positive
6349,Student_6349,Excellent support from faculty,2,Positive
6351,Student_6351,The course was excellent and amazing,2,Positive
6352,Student_6352,The sessions were very good and helpful,2,Positive
6354,Student_6354,Amazing practical exposure and great learning,2,Positive
6360,Student_6360,The course was excellent and amazing,2,Positive
6361,Student_6361,Excellent support from faculty,2,Positive
6367,Student_6367,The sessions were very good and helpful,2,Positive
6369,Student_6369,The course was excellent and amazing,2,Positive
6370,Student_6370,Amazing practical exposure and great learning,2,Positive
6372,Student_6372,The course was excellent and amazing,2,Positive
6375,Student_6375,The course was excellent and amazing,2,Positive
6376,Student_6376,The course was excellent and amazing,2,Positive
6385,Student_6385,The sessions were very good and helpful,2,Positive
6386,Student_6386,Amazing practical exposure and great learning,2,Positive
6388,Student_6388,I love the teaching style it is great,2,Positive
6392,Student_6392,Amazing practical exposure and great learning,2,Positive
6394,Student_6394,Amazing practical exposure and great learning,2,Positive
6399,Student_6399,I love the teaching style it is great,2,Positive
6401,Student_6401,Excellent support from faculty,2,Positive
6402,Student_6402,The course was excellent and amazing,2,Positive
6407,Student_6407,The sessions were very good and helpful,2,Positive
6409,Student_6409,The course was excellent and amazing,2,Positive
6413,Student_6413,Excellent support from faculty,2,Positive
6414,Student_6414,Amazing practical exposure and great learning,2,Positive
6416,Student_6416,The course was excellent and amazing,2,Positive
6418,Student_6418,Excellent support from faculty,2,Positive
6421,Student_6421,Amazing practical exposure and great learning,2,Positive
6422,Student_6422,I love the teaching style it is great,2,Positive
6423,Student_6423,The course was excellent and amazing,2,Positive
6424,Student_6424,Amazing practical exposure and great learning,2,Positive
6428,Student_6428,The sessions were very good and helpful,2,Positive
6431,Student_6431,I love the teaching style it is great,2,Positive
6435,Student_6435,Excellent support from faculty,2,Positive
6438,Student_6438,I love the teaching style it is great,2,Positive
6439,Student_6439,The course was excellent and amazing,2,Positive
6440,Student_6440,The course was excellent and amazing,2,Positive
6442,Student_6442,Amazing practical exposure and great learning,2,Positive
6444,Student_6444,Amazing practical exposure and great learning,2,Positive
6449,Student_6449,I love the teaching style it is great,2,Positive
6451,Student_6451,Excellent support from faculty,2,Positive
6453,Student_6453,Amazing practical exposure and great learning,2,Positive
6457,Student_6457,I love the teaching style it is great,2,Positive
6458,Student_6458,The sessions were very good and helpful,2,Positive
6466,Student_6466,The course was excellent and amazing,2,Positive
6467,Student_6467,The sessions were very good and helpful,2,Positive
6469,Student_6469,I love the teaching style it is great,2,Positive
6471,Student_6471,Excellent support from faculty,2,Positive
6472,Student_6472,I love the teaching style it is great,2,Positive
6474,Student_6474,Excellent support from faculty,2,Positive
6479,Student_6479,Excellent support from faculty,2,Positive
6480,Student_6480,Amazing practical exposure and great learning,2,Positive
6482,Student_6482,I love the teaching style it is great,2,Positive
6483,Student_6483,I love the teaching style it is great,2,Positive
6485,Student_6485,The course was excellent and amazing,2,Positive
6486,Student_6486,The course was excellent and amazing,2,Positive
6488,Student_6488,The sessions were very good and helpful,2,Positive
6490,Student_6490,Excellent support from faculty,2,Positive
6494,Student_6494,I love the teaching style it is great,2,Positive
6497,Student_6497,I love the teaching style it is great,2,Positive
6499,Student_6499,Excellent support from faculty,2,Positive
6500,Student_6500,I love the teaching style it is great,2,Positive
6506,Student_6506,The course was excellent and amazing,2,Positive
6513,Student_6513,The sessions were very good and helpful,2,Positive
6514,Student_6514,The sessions were very good and helpful,2,Positive
6515,Student_6515,Excellent support from faculty,2,Positive
6516,Student_6516,I love the teaching style it is great,2,Positive
6520,Student_6520,I love the teaching style it is great,2,Positive
6522,Student_6522,The sessions were very good and helpful,2,Positive
6526,Student_6526,The course was excellent and amazing,2,Positive
6527,Student_6527,The course was excellent and amazing,2,Positive
6528,Student_6528,The course was excellent and amazing,2,Positive
6529,Student_6529,The sessions were very good and helpful,2,Positive
6534,Student_6534,I love the teaching style it is great,2,Positive
6535,Student_6535,The sessions were very good and helpful,2,Positive
6540,Student_6540,Amazing practical exposure and great learning,2,Positive
6542,Student_6542,Amazing practical exposure and great learning,2,Positive
6544,Student_6544,The course was excellent and amazing,2,Positive
6545,Student_6545,The sessions were very good and helpful,2,Positive
6546,Student_6546,Amazing practical exposure and great learning,2,Positive
6551,Student_6551,Excellent support from faculty,2,Positive
6553,Student_6553,Amazing practical exposure and great learning,2,Positive
6560,Student_6560,Amazing practical exposure and great learning,2,Positive
6563,Student_6563,I love the teaching style it is great,2,Positive
6565,Student_6565,The sessions were very good and helpful,2,Positive
6566,Student_6566,The course was excellent and amazing,2,Positive
6569,Student_6569,The course was excellent and amazing,2,Positive
6571,Student_6571,Excellent support from faculty,2,Positive
6572,Student_6572,Excellent support from faculty,2,Positive
6576,Student_6576,The sessions were very good and helpful,2,Positive
6583,Student_6583,The course was excellent and amazing,2,Positive
6587,Student_6587,Excellent support from faculty,2,Positive
6589,Student_6589,Excellent support from faculty,2,Positive
6594,Student_6594,Excellent support from faculty,2,Positive
6595,Student_6595,Amazing practical exposure and great learning,2,Positive
6600,Student_6600,I love the teaching style it is great,2,Positive
6602,Student_6602,The course was excellent and amazing,2,Positive
6611,Student_6611,Amazing practical exposure and great learning,2,Positive
6613,Student_6613,Excellent support from faculty,2,Positive
6615,Student_6615,Amazing practical exposure and great learning,2,Positive
6616,Student_6616,Amazing practical exposure and great learning,2,Positive
6618,Student_6618,I love the teaching style it is great,2,Positive
6631,Student_6631,The sessions were very good and helpful,2,Positive
6632,Student_6632,The sessions were very good and helpful,2,Positive
6637,Student_6637,Amazing practical exposure and great learning,2,Positive
6646,Student_6646,The sessions were very good and helpful,2,Positive
6647,Student_6647,Amazing practical exposure and great learning,2,Positive
6648,Student_6648,Amazing practical exposure and great learning,2,Positive
6649,Student_6649,I love the teaching style it is great,2,Positive
6650,Student_6650,The course was excellent and amazing,2,Positive
6652,Student_6652,I love the teaching style it is great,2,Positive
6655,Student_6655,I love the teaching style it is great,2,Positive
6657,Student_6657,Excellent support from faculty,2,Positive
6659,Student_6659,The course was excellent and amazing,2,Positive
6660,Student_6660,I love the teaching style it is great,2,Positive
6661,Student_6661,Excellent support from faculty,2,Positive
6663,Student_6663,Amazing practical exposure and great learning,2,Positive
6664,Student_6664,Amazing practical exposure and great learning,2,Positive
6665,Student_6665,I love the teaching style it is great,2,Positive
6672,Student_6672,The course was excellent and amazing,2,Positive
6675,Student_6675,The course was excellent and amazing,2,Positive
6677,Student_6677,Excellent support from faculty,2,Positive
6678,Student_6678,I love the teaching style it is great,2,Positive
6679,Student_6679,Amazing practical exposure and great learning,2,Positive
6680,Student_6680,The sessions were very good and helpful,2,Positive
6686,Student_6686,Amazing practical exposure and great learning,2,Positive
6690,Student_6690,Amazing practical exposure and great learning,2,Positive
6692,Student_6692,The sessions were very good and helpful,2,Positive
6695,Student_6695,Amazing practical exposure and great learning,2,Positive
6697,Student_6697,I love the teaching style it is great,2,Positive
6699,Student_6699,The sessions were very good and helpful,2,Positive
6702,Student_6702,I love the teaching style it is great,2,Positive
6704,Student_6704,The course was excellent and amazing,2,Positive
6705,Student_6705,The sessions were very good and helpful,2,Positive
6706,Student_6706,The sessions were very good and helpful,2,Positive
6709,Student_6709,The course was excellent and amazing,2,Positive
6713,Student_6713,Excellent support from faculty,2,Positive
6714,Student_6714,I love the teaching style it is great,2,Positive
6715,Student_6715,Amazing practical exposure and great learning,2,Positive
6716,Student_6716,I love the teaching style it is great,2,Positive
6718,Student_6718,The course was excellent and amazing,2,Positive
6720,Student_6720,Amazing practical exposure and great learning,2,Positive
6724,Student_6724,I love the teaching style it is great,2,Positive
6726,Student_6726,Excellent support from faculty,2,Positive
6728,Student_6728,I love the teaching style it is great,2,Positive
6731,Student_6731,The sessions were very good and helpful,2,Positive
6732,Student_6732,Excellent support from faculty,2,Positive
6733,Student_6733,The sessions were very good and helpful,2,Positive
6735,Student_6735,Amazing practical exposure and great learning,2,Positive
6736,Student_6736,Amazing practical exposure and great learning,2,Positive
6739,Student_6739,The course was excellent and amazing,2,Positive
6742,Student_6742,I love the teaching style it is great,2,Positive
6743,Student_6743,Amazing practical exposure and great learning,2,Positive
6744,Student_6744,Amazing practical exposure and great learning,2,Positive
6746,Student_6746,I love the teaching style it is great,2,Positive
6747,Student_6747,The course was excellent and amazing,2,Positive
6757,Student_6757,The course was excellent and amazing,2,Positive
6759,Student_6759,The sessions were very good and helpful,2,Positive
6761,Student_6761,The sessions were very good and helpful,2,Positive
6769,Student_6769,I love the teaching style it is great,2,Positive
6770,Student_6770,Excellent support from faculty,2,Positive
6775,Student_6775,Excellent support from faculty,2,Positive
6779,Student_6779,The sessions were very good and helpful,2,Positive
6781,Student_6781,Excellent support from faculty,2,Positive
6783,Student_6783,Excellent support from faculty,2,Positive
6788,Student_6788,Amazing practical exposure and great learning,2,Positive
6796,Student_6796,I love the teaching style it is great,2,Positive
6797,Student_6797,The sessions were very good and helpful,2,Positive
6799,Student_6799,The course was excellent and amazing,2,Positive
6801,Student_6801,The sessions were very good and helpful,2,Positive
6803,Student_6803,Excellent support from faculty,2,Positive
6804,Student_6804,Amazing practical exposure and great learning,2,Positive
