student_id,student_name,feedback
22896,Student_22896,The teaching was helpful
22897,Student_22897,The teaching was great
22898,Student_22898,The course was average
22899,Student_22899,The faculty was good
22900,Student_22900,The exams was fine
22901,Student_22901,The exams was bad
22902,Student_22902,The faculty was poor
22903,Student_22903,The exams was terrible
22904,Student_22904,The faculty was terrible
22905,Student_22905,The faculty was fine
22906,Student_22906,The faculty was average
22907,Student_22907,The assignments was okay
22908,Student_22908,The faculty was terrible
22909,Student_22909,The labs was excellent
22910,Student_22910,The labs was terrible
22911,Student_22911,The teaching was excellent
22912,Student_22912,The exams was difficult
22913,Student_22913,The course was awful
22914,Student_22914,The course was terrible
22915,Student_22915,The faculty was difficult
22916,Student_22916,The exams was amazing
22917,Student_22917,The teaching was amazing
22918,Student_22918,The labs was poor
22919,Student_22919,The assignments was awful
22920,Student_22920,The labs was awful
22921,Student_22921,The assignments was great
22922,Student_22922,The faculty was awful
22923,Student_22923,The teaching was terrible
22924,Student_22924,The teaching was okay
22925,Student_22925,The labs was okay
22926,Student_22926,The faculty was awful
22927,Student_22927,The labs was difficult
22928,Student_22928,The exams was average
22929,Student_22929,The assignments was terrible
22930,Student_22930,The faculty was average
22931,Student_22931,The labs was bad
22932,Student_22932,The teaching was normal
22933,Student_22933,The exams was helpful
22934,Student_22934,The exams was great
22935,Student_22935,The labs was helpful
22936,Student_22936,The exams was bad
22937,Student_22937,The course was poor
22938,Student_22938,The exams was bad
22939,Student_22939,The faculty was poor
22940,Student_22940,The course was average
22941,Student_22941,The teaching was helpful
22942,Student_22942,The assignments was normal
22943,Student_22943,The assignments was fine
22944,Student_22944,The exams was amazing
22945,Student_22945,The exams was bad
22946,Student_22946,The course was poor
22947,Student_22947,The assignments was average
22948,Student_22948,The faculty was amazing
22949,Student_22949,The course was average
22950,Student_22950,The labs was fine
22951,Student_22951,The assignments was terrible
22952,Student_22952,The assignments was bad
22953,Student_22953,The assignments was bad
22954,Student_22954,The course was terrible
22955,Student_22955,The teaching was bad
22956,Student_22956,The labs was great
22957,Student_22957,The exams was good
22958,Student_22958,The course was terrible
22959,Student_22959,The teaching was normal
22960,Student_22960,The faculty was terrible
22961,Student_22961,The exams was okay
22962,Student_22962,The faculty was awful
22963,Student_22963,The labs was okay
22964,Student_22964,The exams was fine
22965,Student_22965,The assignments was average
22966,Student_22966,The labs was bad
22967,Student_22967,The assignments was average
22968,Student_22968,The assignments was good
22969,Student_22969,The faculty was great
22970,Student_22970,The teaching was average
22971,Student_22971,The course was poor
22972,Student_22972,The assignments was great
22973,Student_22973,The labs was average
22974,Student_22974,The faculty was difficult
22975,Student_22975,The faculty was excellent
22976,Student_22976,The course was great
22977,Student_22977,The exams was excellent
22978,Student_22978,The faculty was helpful
22979,Student_22979,The assignments was normal
22980,Student_22980,The faculty was terrible
22981,Student_22981,The teaching was normal
22982,Student_22982,The course was average
22983,Student_22983,The teaching was great
22984,Student_22984,The assignments was normal
22985,Student_22985,The teaching was excellent
22986,Student_22986,The exams was great
22987,Student_22987,The course was fine
22988,Student_22988,The faculty was difficult
22989,Student_22989,The teaching was normal
22990,Student_22990,The teaching was great
22991,Student_22991,The labs was terrible
22992,Student_22992,The assignments was okay
22993,Student_22993,The assignments was okay
22994,Student_22994,The faculty was okay
22995,Student_22995,The teaching was okay
22996,Student_22996,The assignments was helpful
22997,Student_22997,The labs was good
22998,Student_22998,The labs was awful
22999,Student_22999,The course was difficult
23000,Student_23000,The labs was fine
23001,Student_23001,The teaching was difficult
23002,Student_23002,The exams was fine
23003,Student_23003,The exams was terrible
23004,Student_23004,The course was great
23005,Student_23005,The teaching was normal
23006,Student_23006,The faculty was amazing
23007,Student_23007,The course was poor
23008,Student_23008,The exams was average
23009,Student_23009,The exams was helpful
23010,Student_23010,The assignments was excellent
23011,Student_23011,The assignments was excellent
23012,Student_23012,The labs was excellent
23013,Student_23013,The faculty was fine
23014,Student_23014,The labs was awful
23015,Student_23015,The assignments was okay
23016,Student_23016,The labs was terrible
23017,Student_23017,The faculty was normal
23018,Student_23018,The assignments was excellent
23019,Student_23019,The assignments was good
23020,Student_23020,The labs was difficult
23021,Student_23021,The teaching was helpful
23022,Student_23022,The teaching was amazing
23023,Student_23023,The course was good
23024,Student_23024,The faculty was terrible
23025,Student_23025,The exams was bad
23026,Student_23026,The course was amazing
23027,Student_23027,The course was excellent
23028,Student_23028,The assignments was bad
23029,Student_23029,The exams was great
23030,Student_23030,The faculty was fine
23031,Student_23031,The assignments was bad
23032,Student_23032,The assignments was difficult
23033,Student_23033,The assignments was amazing
23034,Student_23034,The exams was normal
23035,Student_23035,The assignments was average
23036,Student_23036,The teaching was great
23037,Student_23037,The labs was poor
23038,Student_23038,The course was awful
23039,Student_23039,The teaching was fine
23040,Student_23040,The labs was difficult
23041,Student_23041,The exams was terrible
23042,Student_23042,The exams was okay
23043,Student_23043,The exams was terrible
23044,Student_23044,The faculty was okay
23045,Student_23045,The labs was poor
23046,Student_23046,The exams was okay
23047,Student_23047,The assignments was excellent
23048,Student_23048,The faculty was terrible
23049,Student_23049,The course was terrible
23050,Student_23050,The exams was amazing
23051,Student_23051,The labs was terrible
23052,Student_23052,The labs was okay
23053,Student_23053,The faculty was difficult
23054,Student_23054,The assignments was helpful
23055,Student_23055,The faculty was normal
23056,Student_23056,The faculty was great
23057,Student_23057,The exams was normal
23058,Student_23058,The teaching was poor
23059,Student_23059,The labs was amazing
23060,Student_23060,The course was excellent
23061,Student_23061,The course was terrible
23062,Student_23062,The teaching was bad
23063,Student_23063,The course was amazing
23064,Student_23064,The course was amazing
23065,Student_23065,The course was helpful
23066,Student_23066,The assignments was terrible
23067,Student_23067,The labs was bad
23068,Student_23068,The teaching was amazing
23069,Student_23069,The course was amazing
23070,Student_23070,The course was awful
23071,Student_23071,The exams was okay
23072,Student_23072,The labs was excellent
23073,Student_23073,The course was amazing
23074,Student_23074,The assignments was terrible
23075,Student_23075,The labs was poor
23076,Student_23076,The faculty was terrible
23077,Student_23077,The teaching was average
23078,Student_23078,The teaching was fine
23079,Student_23079,The labs was difficult
23080,Student_23080,The faculty was good
23081,Student_23081,The course was normal
23082,Student_23082,The exams was amazing
23083,Student_23083,The teaching was helpful
23084,Student_23084,The exams was helpful
23085,Student_23085,The exams was good
23086,Student_23086,The teaching was excellent
23087,Student_23087,The faculty was awful
23088,Student_23088,The teaching was fine
23089,Student_23089,The teaching was normal
23090,Student_23090,The teaching was awful
23091,Student_23091,The labs was okay
23092,Student_23092,The assignments was terrible
23093,Student_23093,The assignments was average
23094,Student_23094,The assignments was helpful
23095,Student_23095,The assignments was bad
23096,Student_23096,The assignments was poor
23097,Student_23097,The teaching was difficult
23098,Student_23098,The faculty was normal
23099,Student_23099,The exams was terrible
23100,Student_23100,The course was excellent
23101,Student_23101,The exams was excellent
23102,Student_23102,The assignments was fine
23103,Student_23103,The faculty was awful
23104,Student_23104,The labs was excellent
23105,Student_23105,The faculty was difficult
23106,Student_23106,The labs was average
23107,Student_23107,The labs was fine
23108,Student_23108,The exams was good
23109,Student_23109,The exams was poor
23110,Student_23110,The faculty was poor
23111,Student_23111,The teaching was terrible
23112,Student_23112,The exams was awful
23113,Student_23113,The exams was great
23114,Student_23114,The exams was normal
23115,Student_23115,The labs was amazing
23116,Student_23116,The faculty was fine
23117,Student_23117,The faculty was excellent
23118,Student_23118,The assignments was good
23119,Student_23119,The course was bad
23120,Student_23120,The teaching was amazing
23121,Student_23121,The teaching was terrible
23122,Student_23122,The assignments was normal
23123,Student_23123,The teaching was bad
23124,Student_23124,The course was normal
23125,Student_23125,The exams was excellent
23126,Student_23126,The course was average
23127,Student_23127,The teaching was difficult
23128,Student_23128,The faculty was great
23129,Student_23129,The course was poor
23130,Student_23130,The course was great
23131,Student_23131,The labs was average
23132,Student_23132,The assignments was good
23133,Student_23133,The faculty was bad
23134,Student_23134,The faculty was average
23135,Student_23135,The faculty was terrible
23136,Student_23136,The course was difficult
23137,Student_23137,The labs was good
23138,Student_23138,The teaching was fine
23139,Student_23139,The labs was average
23140,Student_23140,The exams was difficult
23141,Student_23141,The labs was normal
23142,Student_23142,The exams was average
23143,Student_23143,The teaching was helpful
23144,Student_23144,The teaching was helpful
23145,Student_23145,The labs was okay
23146,Student_23146,The teaching was excellent
23147,Student_23147,The exams was average
23148,Student_23148,The faculty was terrible
23149,Student_23149,The assignments was normal
23150,Student_23150,The course was poor
23151,Student_23151,The teaching was okay
23152,Student_23152,The faculty was amazing
23153,Student_23153,The labs was amazing
23154,Student_23154,The teaching was excellent
23155,Student_23155,The assignments was terrible
23156,Student_23156,The exams was amazing
23157,Student_23157,The exams was okay
23158,Student_23158,The assignments was amazing
23159,Student_23159,The labs was poor
23160,Student_23160,The faculty was terrible
23161,Student_23161,The labs was awful
23162,Student_23162,The teaching was awful
23163,Student_23163,The assignments was difficult
23164,Student_23164,The teaching was difficult
23165,Student_23165,The exams was fine
23166,Student_23166,The exams was great
23167,Student_23167,The assignments was terrible
23168,Student_23168,The teaching was okay
23169,Student_23169,The teaching was normal
23170,Student_23170,The labs was fine
23171,Student_23171,The exams was normal
23172,Student_23172,The course was awful
23173,Student_23173,The course was difficult
23174,Student_23174,The course was excellent
23175,Student_23175,The faculty was fine
23176,Student_23176,The course was bad
23177,Student_23177,The faculty was terrible
23178,Student_23178,The labs was poor
23179,Student_23179,The labs was amazing
23180,Student_23180,The labs was good
23181,Student_23181,The course was helpful
23182,Student_23182,The course was helpful
23183,Student_23183,The teaching was fine
23184,Student_23184,The teaching was amazing
23185,Student_23185,The assignments was bad
23186,Student_23186,The course was fine
23187,Student_23187,The labs was great
23188,Student_23188,The labs was fine
23189,Student_23189,The faculty was normal
23190,Student_23190,The teaching was average
23191,Student_23191,The teaching was poor
23192,Student_23192,The exams was great
23193,Student_23193,The labs was terrible
23194,Student_23194,The course was bad
23195,Student_23195,The labs was poor
23196,Student_23196,The course was excellent
23197,Student_23197,The course was awful
23198,Student_23198,The faculty was terrible
23199,Student_23199,The exams was poor
23200,Student_23200,The course was awful
23201,Student_23201,The course was helpful
23202,Student_23202,The labs was awful
23203,Student_23203,The assignments was fine
23204,Student_23204,The assignments was excellent
23205,Student_23205,The faculty was terrible
23206,Student_23206,The course was helpful
23207,Student_23207,The labs was terrible
23208,Student_23208,The faculty was average
23209,Student_23209,The labs was great
23210,Student_23210,The faculty was good
23211,Student_23211,The faculty was great
23212,Student_23212,The assignments was normal
23213,Student_23213,The assignments was poor
23214,Student_23214,The faculty was helpful
23215,Student_23215,The assignments was good
23216,Student_23216,The faculty was difficult
23217,Student_23217,The teaching was great
23218,Student_23218,The teaching was normal
23219,Student_23219,The exams was awful
23220,Student_23220,The course was bad
23221,Student_23221,The assignments was excellent
23222,Student_23222,The course was bad
23223,Student_23223,The assignments was awful
23224,Student_23224,The faculty was average
23225,Student_23225,The exams was bad
23226,Student_23226,The exams was terrible
23227,Student_23227,The labs was difficult
23228,Student_23228,The course was awful
23229,Student_23229,The exams was difficult
23230,Student_23230,The assignments was difficult
23231,Student_23231,The faculty was poor
23232,Student_23232,The exams was awful
23233,Student_23233,The teaching was helpful
23234,Student_23234,The faculty was normal
23235,Student_23235,The labs was great
23236,Student_23236,The exams was excellent
23237,Student_23237,The course was helpful
23238,Student_23238,The teaching was difficult
23239,Student_23239,The exams was average
23240,Student_23240,The exams was good
23241,Student_23241,The course was helpful
23242,Student_23242,The labs was helpful
23243,Student_23243,The teaching was amazing
23244,Student_23244,The course was normal
23245,Student_23245,The teaching was normal
23246,Student_23246,The course was amazing
23247,Student_23247,The faculty was great
23248,Student_23248,The labs was awful
23249,Student_23249,The exams was good
23250,Student_23250,The course was excellent
23251,Student_23251,The assignments was normal
23252,Student_23252,The assignments was difficult
23253,Student_23253,The faculty was great
23254,Student_23254,The labs was average
23255,Student_23255,The faculty was fine
23256,Student_23256,The teaching was terrible
23257,Student_23257,The course was helpful
23258,Student_23258,The labs was difficult
23259,Student_23259,The faculty was okay
23260,Student_23260,The assignments was difficult
23261,Student_23261,The exams was terrible
23262,Student_23262,The assignments was amazing
23263,Student_23263,The course was good
23264,Student_23264,The course was poor
23265,Student_23265,The labs was normal
23266,Student_23266,The assignments was okay
23267,Student_23267,The teaching was normal
23268,Student_23268,The teaching was normal
23269,Student_23269,The teaching was poor
23270,Student_23270,The faculty was helpful
23271,Student_23271,The labs was difficult
23272,Student_23272,The labs was great
23273,Student_23273,The teaching was okay
23274,Student_23274,The assignments was bad
23275,Student_23275,The faculty was difficult
23276,Student_23276,The labs was helpful
23277,Student_23277,The assignments was awful
23278,Student_23278,The teaching was fine
23279,Student_23279,The course was okay
23280,Student_23280,The exams was difficult
23281,Student_23281,The exams was great
23282,Student_23282,The course was good
23283,Student_23283,The assignments was awful
23284,Student_23284,The assignments was poor
23285,Student_23285,The assignments was fine
23286,Student_23286,The course was amazing
23287,Student_23287,The exams was okay
23288,Student_23288,The labs was excellent
23289,Student_23289,The teaching was difficult
23290,Student_23290,The labs was awful
23291,Student_23291,The faculty was fine
23292,Student_23292,The faculty was great
23293,Student_23293,The course was average
23294,Student_23294,The faculty was good
23295,Student_23295,The labs was fine
23296,Student_23296,The course was bad
23297,Student_23297,The exams was excellent
23298,Student_23298,The labs was great
23299,Student_23299,The exams was okay
23300,Student_23300,The teaching was average
23301,Student_23301,The assignments was terrible
23302,Student_23302,The assignments was difficult
23303,Student_23303,The faculty was excellent
23304,Student_23304,The faculty was amazing
23305,Student_23305,The assignments was average
23306,Student_23306,The assignments was amazing
23307,Student_23307,The faculty was amazing
23308,Student_23308,The assignments was fine
23309,Student_23309,The labs was great
23310,Student_23310,The course was helpful
23311,Student_23311,The faculty was difficult
23312,Student_23312,The faculty was difficult
23313,Student_23313,The teaching was fine
23314,Student_23314,The faculty was great
23315,Student_23315,The labs was excellent
23316,Student_23316,The course was bad
23317,Student_23317,The faculty was difficult
23318,Student_23318,The course was great
23319,Student_23319,The labs was okay
23320,Student_23320,The exams was excellent
23321,Student_23321,The exams was difficult
23322,Student_23322,The assignments was awful
23323,Student_23323,The teaching was bad
23324,Student_23324,The assignments was helpful
23325,Student_23325,The exams was awful
23326,Student_23326,The faculty was great
23327,Student_23327,The labs was okay
23328,Student_23328,The course was fine
23329,Student_23329,The exams was bad
23330,Student_23330,The teaching was good
23331,Student_23331,The assignments was bad
23332,Student_23332,The labs was amazing
23333,Student_23333,The exams was normal
23334,Student_23334,The labs was awful
23335,Student_23335,The exams was excellent
23336,Student_23336,The assignments was okay
23337,Student_23337,The faculty was helpful
23338,Student_23338,The teaching was good
23339,Student_23339,The labs was okay
23340,Student_23340,The course was poor
23341,Student_23341,The labs was great
23342,Student_23342,The faculty was okay
23343,Student_23343,The teaching was excellent
23344,Student_23344,The teaching was awful
23345,Student_23345,The faculty was fine
23346,Student_23346,The labs was excellent
23347,Student_23347,The faculty was fine
23348,Student_23348,The faculty was average
23349,Student_23349,The teaching was amazing
23350,Student_23350,The exams was normal
23351,Student_23351,The teaching was difficult
23352,Student_23352,The exams was awful
23353,Student_23353,The assignments was helpful
23354,Student_23354,The teaching was okay
23355,Student_23355,The assignments was average
23356,Student_23356,The exams was difficult
23357,Student_23357,The labs was fine
23358,Student_23358,The course was helpful
23359,Student_23359,The teaching was excellent
23360,Student_23360,The course was bad
23361,Student_23361,The teaching was fine
23362,Student_23362,The labs was amazing
23363,Student_23363,The teaching was awful
23364,Student_23364,The assignments was excellent
23365,Student_23365,The labs was fine
23366,Student_23366,The course was excellent
23367,Student_23367,The assignments was okay
23368,Student_23368,The exams was okay
23369,Student_23369,The teaching was helpful
23370,Student_23370,The teaching was bad
23371,Student_23371,The faculty was amazing
23372,Student_23372,The exams was excellent
23373,Student_23373,The teaching was helpful
23374,Student_23374,The labs was average
23375,Student_23375,The teaching was amazing
23376,Student_23376,The course was average
23377,Student_23377,The faculty was okay
23378,Student_23378,The teaching was fine
23379,Student_23379,The faculty was fine
23380,Student_23380,The teaching was poor
23381,Student_23381,The assignments was awful
23382,Student_23382,The exams was excellent
23383,Student_23383,The exams was excellent
23384,Student_23384,The assignments was normal
23385,Student_23385,The faculty was fine
23386,Student_23386,The labs was helpful
23387,Student_23387,The labs was excellent
23388,Student_23388,The labs was poor
23389,Student_23389,The course was difficult
23390,Student_23390,The faculty was poor
23391,Student_23391,The labs was amazing
23392,Student_23392,The course was bad
23393,Student_23393,The labs was helpful
23394,Student_23394,The exams was excellent
23395,Student_23395,The course was difficult
23396,Student_23396,The course was difficult
23397,Student_23397,The exams was helpful
23398,Student_23398,The exams was terrible
23399,Student_23399,The faculty was amazing
23400,Student_23400,The teaching was poor
23401,Student_23401,The course was average
23402,Student_23402,The assignments was normal
23403,Student_23403,The course was helpful
23404,Student_23404,The faculty was helpful
23405,Student_23405,The teaching was poor
23406,Student_23406,The course was excellent
23407,Student_23407,The assignments was amazing
23408,Student_23408,The teaching was fine
23409,Student_23409,The assignments was helpful
23410,Student_23410,The labs was amazing
23411,Student_23411,The teaching was good
23412,Student_23412,The faculty was great
23413,Student_23413,The exams was difficult
23414,Student_23414,The labs was bad
23415,Student_23415,The assignments was terrible
23416,Student_23416,The exams was normal
23417,Student_23417,The teaching was excellent
23418,Student_23418,The labs was fine
23419,Student_23419,The exams was difficult
23420,Student_23420,The exams was okay
23421,Student_23421,The faculty was amazing
23422,Student_23422,The teaching was excellent
23423,Student_23423,The assignments was helpful
23424,Student_23424,The course was bad
23425,Student_23425,The course was awful
23426,Student_23426,The course was fine
23427,Student_23427,The labs was average
23428,Student_23428,The course was awful
23429,Student_23429,The labs was good
23430,Student_23430,The labs was awful
23431,Student_23431,The teaching was terrible
23432,Student_23432,The course was bad
23433,Student_23433,The assignments was difficult
23434,Student_23434,The course was poor
23435,Student_23435,The labs was helpful
23436,Student_23436,The teaching was normal
23437,Student_23437,The labs was difficult
23438,Student_23438,The course was difficult
23439,Student_23439,The assignments was difficult
23440,Student_23440,The teaching was helpful
23441,Student_23441,The faculty was difficult
23442,Student_23442,The assignments was terrible
23443,Student_23443,The course was great
23444,Student_23444,The exams was average
23445,Student_23445,The assignments was helpful
23446,Student_23446,The course was terrible
23447,Student_23447,The exams was helpful
23448,Student_23448,The labs was average
23449,Student_23449,The teaching was average
23450,Student_23450,The faculty was helpful
23451,Student_23451,The teaching was average
23452,Student_23452,The course was poor
23453,Student_23453,The labs was fine
23454,Student_23454,The labs was difficult
23455,Student_23455,The exams was average
23456,Student_23456,The course was excellent
23457,Student_23457,The course was difficult
23458,Student_23458,The labs was okay
23459,Student_23459,The course was bad
23460,Student_23460,The teaching was average
23461,Student_23461,The assignments was normal
23462,Student_23462,The teaching was excellent
23463,Student_23463,The teaching was normal
23464,Student_23464,The labs was bad
23465,Student_23465,The faculty was good
23466,Student_23466,The labs was average
23467,Student_23467,The course was bad
23468,Student_23468,The labs was helpful
23469,Student_23469,The labs was terrible
23470,Student_23470,The assignments was difficult
23471,Student_23471,The course was fine
23472,Student_23472,The assignments was terrible
23473,Student_23473,The exams was fine
23474,Student_23474,The course was terrible
23475,Student_23475,The course was poor
23476,Student_23476,The exams was okay
23477,Student_23477,The assignments was bad
23478,Student_23478,The labs was awful
23479,Student_23479,The assignments was fine
23480,Student_23480,The faculty was helpful
23481,Student_23481,The exams was difficult
23482,Student_23482,The teaching was helpful
23483,Student_23483,The teaching was average
23484,Student_23484,The faculty was bad
23485,Student_23485,The assignments was bad
23486,Student_23486,The exams was good
23487,Student_23487,The faculty was terrible
23488,Student_23488,The assignments was good
23489,Student_23489,The assignments was great
23490,Student_23490,The course was fine
23491,Student_23491,The assignments was great
23492,Student_23492,The faculty was poor
23493,Student_23493,The labs was good
23494,Student_23494,The teaching was fine
23495,Student_23495,The course was okay
23496,Student_23496,The course was awful
23497,Student_23497,The faculty was terrible
23498,Student_23498,The exams was normal
23499,Student_23499,The exams was helpful
23500,Student_23500,The course was terrible
23501,Student_23501,The teaching was poor
23502,Student_23502,The assignments was good
23503,Student_23503,The assignments was okay
23504,Student_23504,The course was amazing
23505,Student_23505,The exams was amazing
23506,Student_23506,The course was terrible
23507,Student_23507,The labs was good
23508,Student_23508,The faculty was good
23509,Student_23509,The course was fine
23510,Student_23510,The labs was awful
23511,Student_23511,The teaching was poor
23512,Student_23512,The exams was awful
23513,Student_23513,The teaching was excellent
23514,Student_23514,The exams was bad
23515,Student_23515,The teaching was normal
23516,Student_23516,The labs was good
23517,Student_23517,The course was amazing
23518,Student_23518,The teaching was okay
23519,Student_23519,The faculty was poor
23520,Student_23520,The teaching was amazing
23521,Student_23521,The assignments was okay
23522,Student_23522,The teaching was helpful
23523,Student_23523,The faculty was bad
23524,Student_23524,The teaching was good
23525,Student_23525,The course was normal
23526,Student_23526,The course was fine
23527,Student_23527,The assignments was bad
23528,Student_23528,The faculty was excellent
23529,Student_23529,The assignments was helpful
23530,Student_23530,The labs was good
23531,Student_23531,The course was great
23532,Student_23532,The labs was fine
23533,Student_23533,The course was normal
23534,Student_23534,The labs was fine
23535,Student_23535,The faculty was okay
23536,Student_23536,The teaching was okay
23537,Student_23537,The labs was fine
23538,Student_23538,The teaching was amazing
23539,Student_23539,The assignments was normal
23540,Student_23540,The labs was poor
23541,Student_23541,The course was helpful
23542,Student_23542,The exams was great
23543,Student_23543,The course was terrible
23544,Student_23544,The course was helpful
23545,Student_23545,The assignments was okay
23546,Student_23546,The exams was average
23547,Student_23547,The assignments was amazing
23548,Student_23548,The course was great
23549,Student_23549,The exams was bad
23550,Student_23550,The faculty was average
23551,Student_23551,The course was poor
23552,Student_23552,The assignments was amazing
23553,Student_23553,The assignments was good
23554,Student_23554,The labs was terrible
23555,Student_23555,The faculty was good
23556,Student_23556,The exams was fine
23557,Student_23557,The assignments was difficult
23558,Student_23558,The labs was average
23559,Student_23559,The assignments was normal
23560,Student_23560,The assignments was terrible
23561,Student_23561,The teaching was excellent
23562,Student_23562,The assignments was bad
23563,Student_23563,The labs was poor
23564,Student_23564,The teaching was okay
23565,Student_23565,The labs was normal
23566,Student_23566,The teaching was terrible
23567,Student_23567,The faculty was helpful
23568,Student_23568,The teaching was bad
23569,Student_23569,The assignments was great
23570,Student_23570,The exams was okay
23571,Student_23571,The exams was fine
23572,Student_23572,The exams was bad
23573,Student_23573,The assignments was fine
23574,Student_23574,The exams was bad
23575,Student_23575,The exams was fine
23576,Student_23576,The exams was poor
23577,Student_23577,The labs was good
23578,Student_23578,The assignments was amazing
23579,Student_23579,The labs was normal
23580,Student_23580,The labs was normal
23581,Student_23581,The course was helpful
23582,Student_23582,The exams was difficult
23583,Student_23583,The assignments was excellent
23584,Student_23584,The teaching was terrible
23585,Student_23585,The teaching was normal
23586,Student_23586,The faculty was terrible
23587,Student_23587,The teaching was bad
23588,Student_23588,The teaching was helpful
23589,Student_23589,The assignments was okay
23590,Student_23590,The labs was average
23591,Student_23591,The exams was average
23592,Student_23592,The exams was poor
23593,Student_23593,The course was poor
23594,Student_23594,The exams was helpful
23595,Student_23595,The teaching was amazing
23596,Student_23596,The teaching was normal
23597,Student_23597,The course was terrible
23598,Student_23598,The teaching was great
23599,Student_23599,The faculty was great
23600,Student_23600,The faculty was average
23601,Student_23601,The labs was okay
23602,Student_23602,The course was helpful
23603,Student_23603,The assignments was excellent
23604,Student_23604,The exams was helpful
23605,Student_23605,The teaching was awful
23606,Student_23606,The exams was good
23607,Student_23607,The course was bad
23608,Student_23608,The labs was okay
23609,Student_23609,The teaching was difficult
23610,Student_23610,The assignments was good
23611,Student_23611,The labs was great
23612,Student_23612,The teaching was amazing
23613,Student_23613,The teaching was poor
23614,Student_23614,The teaching was terrible
23615,Student_23615,The course was good
23616,Student_23616,The exams was amazing
23617,Student_23617,The exams was helpful
23618,Student_23618,The teaching was excellent
23619,Student_23619,The exams was awful
23620,Student_23620,The faculty was normal
23621,Student_23621,The exams was okay
23622,Student_23622,The labs was helpful
23623,Student_23623,The faculty was awful
23624,Student_23624,The assignments was average
23625,Student_23625,The faculty was okay
23626,Student_23626,The exams was fine
23627,Student_23627,The teaching was difficult
23628,Student_23628,The exams was great
23629,Student_23629,The faculty was okay
23630,Student_23630,The course was fine
23631,Student_23631,The exams was normal
23632,Student_23632,The faculty was poor
23633,Student_23633,The faculty was bad
23634,Student_23634,The teaching was great
23635,Student_23635,The assignments was fine
23636,Student_23636,The course was bad
23637,Student_23637,The teaching was poor
23638,Student_23638,The course was normal
23639,Student_23639,The labs was terrible
23640,Student_23640,The exams was bad
23641,Student_23641,The assignments was fine
23642,Student_23642,The course was normal
23643,Student_23643,The teaching was average
23644,Student_23644,The exams was average
23645,Student_23645,The labs was awful
23646,Student_23646,The exams was normal
23647,Student_23647,The assignments was poor
23648,Student_23648,The faculty was great
23649,Student_23649,The faculty was good
23650,Student_23650,The course was average
23651,Student_23651,The teaching was poor
23652,Student_23652,The faculty was bad
23653,Student_23653,The faculty was great
23654,Student_23654,The faculty was bad
23655,Student_23655,The faculty was amazing
23656,Student_23656,The labs was fine
23657,Student_23657,The labs was normal
23658,Student_23658,The course was terrible
23659,Student_23659,The teaching was poor
23660,Student_23660,The course was normal
23661,Student_23661,The labs was average
23662,Student_23662,The teaching was great
23663,Student_23663,The course was good
23664,Student_23664,The assignments was fine
23665,Student_23665,The assignments was helpful
23666,Student_23666,The course was bad
23667,Student_23667,The faculty was great
23668,Student_23668,The teaching was great
23669,Student_23669,The course was bad
23670,Student_23670,The faculty was average
23671,Student_23671,The teaching was bad
23672,Student_23672,The assignments was fine
23673,Student_23673,The course was fine
23674,Student_23674,The faculty was fine
23675,Student_23675,The labs was bad
23676,Student_23676,The exams was fine
23677,Student_23677,The labs was difficult
23678,Student_23678,The faculty was fine
23679,Student_23679,The teaching was excellent
23680,Student_23680,The faculty was average
23681,Student_23681,The labs was difficult
23682,Student_23682,The labs was normal
23683,Student_23683,The exams was average
23684,Student_23684,The labs was average
23685,Student_23685,The faculty was terrible
23686,Student_23686,The teaching was terrible
23687,Student_23687,The faculty was amazing
23688,Student_23688,The assignments was terrible
23689,Student_23689,The faculty was awful
23690,Student_23690,The labs was awful
23691,Student_23691,The labs was terrible
23692,Student_23692,The faculty was difficult
23693,Student_23693,The labs was excellent
23694,Student_23694,The course was normal
23695,Student_23695,The faculty was amazing
23696,Student_23696,The course was bad
23697,Student_23697,The labs was good
23698,Student_23698,The exams was fine
23699,Student_23699,The labs was terrible
23700,Student_23700,The course was fine
23701,Student_23701,The exams was terrible
23702,Student_23702,The exams was amazing
23703,Student_23703,The faculty was excellent
23704,Student_23704,The teaching was poor
23705,Student_23705,The teaching was poor
23706,Student_23706,The labs was bad
23707,Student_23707,The assignments was good
23708,Student_23708,The course was great
23709,Student_23709,The assignments was excellent
23710,Student_23710,The course was fine
23711,Student_23711,The assignments was average
23712,Student_23712,The labs was poor
23713,Student_23713,The teaching was okay
23714,Student_23714,The labs was okay
23715,Student_23715,The course was poor
23716,Student_23716,The labs was amazing
23717,Student_23717,The teaching was amazing
23718,Student_23718,The assignments was fine
23719,Student_23719,The labs was fine
23720,Student_23720,The exams was normal
23721,Student_23721,The exams was poor
23722,Student_23722,The teaching was normal
23723,Student_23723,The course was okay
23724,Student_23724,The exams was okay
23725,Student_23725,The teaching was good
23726,Student_23726,The assignments was awful
23727,Student_23727,The assignments was excellent
23728,Student_23728,The faculty was okay
23729,Student_23729,The exams was poor
23730,Student_23730,The assignments was difficult
23731,Student_23731,The teaching was amazing
23732,Student_23732,The teaching was difficult
23733,Student_23733,The faculty was normal
23734,Student_23734,The teaching was okay
23735,Student_23735,The teaching was average
23736,Student_23736,The course was amazing
23737,Student_23737,The exams was helpful
23738,Student_23738,The assignments was normal
23739,Student_23739,The faculty was average
23740,Student_23740,The assignments was bad
23741,Student_23741,The assignments was poor
